db,folder,file,description,timestamp,commit_sha,seed,epistemic_gain,b_candidates,opponent,n_steps,mean_joint_dist,start_joint_dist,final_joint_dist,joint_match_ratio,mean_row_dist,start_row_dist,final_row_dist,row_match_ratio,corr_joint_vfe,corr_joint_efe,corr_joint_gamma,corr_row_vfe,corr_row_efe,corr_row_gamma,mean_vfe,mean_efe,mean_gamma
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260307-223701,cadb35fb,6,10.0,Full TFT,TFT,2000,0.8225202350566652,0.5677002278897829,0.703947452201686,0.0005,0.18625740015506745,0.001494901180267334,0.004478037357330322,0.777,-0.41344596315728616,0.7177375464250421,0.7177399106519229,0.19354484092447918,0.2848216061402323,0.2848231205955119,0.32196775093162433,1.062899670835248,3.383051111948329
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-225255,cadb35fb,3,10.0,Full TFT,TFT,2000,0.3595775011492541,0.40914413514030074,0.0073808860778808594,0.3345,0.12458123914687894,0.016987220672890543,0.0073808860778808594,0.7015,0.8212723477259991,-0.6582904309073262,-0.6582911711731627,0.21134568554231872,0.059453076892419326,0.05945426119396151,9.080825234756805,-2.9017340029964336,2.412675414009659
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-225255,cadb35fb,1,10.0,Full TFT,TFT,2000,0.5375238628162747,0.4059733744569553,0.4950435939566043,0.012,0.11670167740539182,0.015573167954571546,0.0054967373609542845,0.7505,0.10877443556996343,0.1785585065914695,0.178570424695119,0.16096058384897174,0.539760820933523,0.5397456505516,15.24359779831022,-4.773842132036923,2.0324011651813465
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-225255,cadb35fb,2,10.0,Full TFT,TFT,2000,0.5326767343594365,0.3658172542717951,0.4885942003879732,0.0115,0.11784138730840642,0.015432827927870676,0.013014285564422608,0.746,0.10810689008720707,0.154825374870881,0.15482484605964583,0.11646882897347657,0.5728364799779928,0.5728361886397247,15.294039712343364,-4.793141953211341,2.02950855496933
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-225255,cadb35fb,4,10.0,Full TFT,TFT,2000,0.534285878352769,0.40959954993933984,0.49714839421143964,0.01,0.11589403826749185,0.01655116109410301,0.003486364483833313,0.751,0.14181166793850492,0.11741708810996121,0.11741802957563564,0.08466987216024086,0.6386445671585236,0.638644495016311,15.35552528937906,-4.7762875913392415,2.032055772043301
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-225255,cadb35fb,6,10.0,Full TFT,TFT,2000,0.3644100645763731,0.4905030628490658,0.007383893728256225,0.319,0.12901210568891838,0.013009215593338013,0.007383893728256225,0.679,0.8019448446586107,-0.683927757395454,-0.6839275108501056,0.21569499192137376,0.17722247569442315,0.1772226338664925,9.47526999909908,-2.9892615026182447,2.3914577627633693
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-225255,cadb35fb,7,10.0,Full TFT,TFT,2000,0.538101892521967,0.46348904590293044,0.498623372788675,0.0115,0.1133874397566542,0.01681537875905633,0.0017436522245407105,0.7655,0.17250390488619957,0.1615694541928924,0.16157163234375646,0.0822500158702225,0.4876921661111183,0.4876916430758474,15.49591912720725,-4.785893082596444,2.0308617974587535
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-225255,cadb35fb,5,10.0,Full TFT,TFT,2000,0.5358170342705388,0.48991880529732534,0.4978278453572081,0.011,0.11680644639232196,0.012256588935852051,0.0027669256925582884,0.7505,0.18806833832562664,0.08085603068526165,0.08085526130951017,0.07796003069318576,0.5904569015992607,0.590457837590438,15.311934154063463,-4.755168942162578,2.0353051935664315
scripts\BMA-Study\EG10_group\TFT_vs_TFT_EG10.db,EG10_group,TFT_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-225255,cadb35fb,8,10.0,Full TFT,TFT,2000,0.5314547830725276,0.40933132263403665,0.4974223011844366,0.012,0.11281245482212399,0.01746678984258324,0.003147702217102051,0.754,0.15242466697848225,0.16851245802483864,0.1685148993103164,0.11765145598799233,0.5213069779175837,0.5213056294248438,15.294608803071082,-4.786271578852284,2.030758431332195
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,6,1.0,Full,Grim,2000,0.17721325013700956,0.34759370014071467,0.043865162134170535,0.597,0.06363989129848778,0.04759483501315117,0.043865162134170535,0.774,-0.45465370078609413,-0.029699419144205954,-0.029699660941552724,-0.46469819194204376,0.13253979296579332,0.13254015882659412,3.7971809812532737,2.1859011685072494,3.8458767349004406
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,2,1.0,Full,Grim,2000,0.17409055447892124,0.2459823314845562,0.041098210811614994,0.604,0.06236658616643399,0.06598301336169243,0.041098210811614994,0.732,-0.46210684031568827,-0.02223889952436873,-0.022238441335804517,-0.5403337816835867,0.1435665656599105,0.143567058638396,3.7867090361150915,2.1954752837235563,3.850728892949841
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,7,1.0,Full,Grim,2000,0.16538104810673057,0.2913559207320213,0.03903701424598694,0.613,0.06680990800843574,0.061356774270534514,0.03903701424598694,0.7345,-0.4884511790828983,-0.00012729551569105104,-0.0001269759152849379,-0.5743117431517336,0.15371465539573959,0.15371500931126725,3.768724028898869,2.2024669462878017,3.854276520406506
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,4,1.0,Full,Grim,2000,0.1776408683366641,0.27320358619093893,0.044200003147125244,0.601,0.06224235749524087,0.06320438250899314,0.044200003147125244,0.75,-0.3952417012807694,-0.016068027082673606,-0.01606559907416964,-0.4812252725207784,0.15995150439883002,0.15995501857090902,3.837458035198506,2.1831127762989624,3.8450752968617814
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,8,1.0,Full,Grim,2000,0.16726342783215498,0.27320663273334506,0.03926832437515259,0.601,0.06621480338496621,0.06320742428302766,0.03926832437515259,0.7225,-0.4882403613872965,-0.003110114550942183,-0.0031065706563146818,-0.5851511916886024,0.1622995521523332,0.16230355068403285,3.7876792894843967,2.196939684493621,3.851607136012115
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,1,1.0,Full,Grim,2000,0.16421502595042425,0.2641297033429146,0.0388353955745697,0.617,0.0667870851092739,0.06413044244050979,0.0388353955745697,0.748,-0.48046879180128305,-0.015622673135224825,-0.015623574679592325,-0.572119924982597,0.1303929360732921,0.13039145770001942,3.808373359396122,2.190312855120432,3.8486025840478604
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,5,1.0,Full,Grim,2000,0.17208859927599707,0.32477562621235845,0.04037095189094544,0.5965,0.06463862051675096,0.05477664187550545,0.04037095189094544,0.7315,-0.44032008476245355,-0.02368934537557712,-0.023686741949948308,-0.5815100639532629,0.17917833150889734,0.17918095837738338,3.7547498981463723,2.199321811045565,3.8521791810288577
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-224809,d6554bb8,3,1.0,Full,Grim,2000,0.1681524609038763,0.27320593580603597,0.04052986979484558,0.611,0.06472874468856026,0.06320670351386071,0.04052986979484558,0.7665,-0.45764508247889274,0.002622641330164812,0.002625868954276207,-0.5407727648222588,0.19941132627786587,0.19941437879946303,3.803541247359943,2.1890839683861487,3.8478237013368606
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,2,1.0,Full,Grim,2000,0.18045730287773704,0.2459840929508209,0.2878211730718613,0.5535,0.10827239727601409,0.06598475098609924,0.21217882692813872,0.6495,0.02650895480785459,0.7101810521718409,0.7101836038503484,-0.23881385511889344,0.7448666598964,0.7448659959316143,3.9769661778295413,1.0085164589909184,3.3562711744096716
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,1,1.0,Full,Grim,2000,0.18354360267019137,0.26412896156311033,0.3356358677148819,0.5515,0.10705244881287217,0.06412971496582032,0.1643641322851181,0.6315,0.006494770229821725,0.7377945675181568,0.7377965368927433,-0.23616031028902212,0.773142918819192,0.7731460888431393,3.7925577814443967,1.0267891347797091,3.364187594216117
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,3,1.0,Full,Grim,2000,0.18280776291127132,0.27320517182350157,0.31795631170272826,0.5505,0.11026963291689754,0.06320594906806946,0.18204368829727172,0.63,0.018645337689395716,0.7526475519819815,0.7526490718413148,-0.20955940900663997,0.7546611262067623,0.7546614667346729,4.025779357970227,1.02376895590114,3.3626466755311677
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,4,1.0,Full,Grim,2000,0.1917277180936728,0.27320355296134946,0.35000537931919096,0.5505,0.10094076642766595,0.06320434927940369,0.14999462068080902,0.6575,0.01482695051771895,0.7246724705980786,0.7246725061056276,-0.2974091813459823,0.7294147148266829,0.7294183993255643,3.8957743379818277,1.0181153028761776,3.360405869341502
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,5,1.0,Full,Grim,2000,0.1887036697096123,0.3247749900817871,0.3303609526157379,0.5445,0.10650697587616742,0.0547760009765625,0.16963904738426208,0.635,0.018947809703741443,0.748633318778252,0.748634843975941,-0.2552807181439362,0.7278445607419044,0.727844811557648,3.884563543566037,1.0305167880219877,3.364971268635014
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,6,1.0,Full,Grim,2000,0.19151930010249446,0.34759456157684326,0.3417619276046753,0.5415,0.10530050156079232,0.04759569644927979,0.1582380723953247,0.626,0.01821933621476989,0.7531538200594363,0.753155041094363,-0.2264876969599232,0.739874413272232,0.7398767335208197,3.908728627089411,1.0302021045991019,3.3646749257610153
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,7,1.0,Full,Grim,2000,0.18710919275830837,0.29135496377944947,0.3419127005338669,0.5485,0.10393600751273334,0.061355831623077395,0.15808729946613312,0.634,0.015428779487319664,0.7349144713897944,0.7349152931387862,-0.25464413523043194,0.7629815985866834,0.7629818664004284,3.956097971644718,1.01559613662192,3.3592544679073097
scripts\BMA-Study\EG1_group\full_vs_Grim_EG1.db,EG1_group,full_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-230125,d6554bb8,8,1.0,Full,Grim,2000,0.18437242946576954,0.2732102334499359,0.31954875588417053,0.5505,0.10766965245269239,0.06321100115776063,0.18045124411582947,0.637,0.01648452267992593,0.7417294624927178,0.7417323846626869,-0.24644218494088713,0.7350585426517999,0.7350611828024765,3.908653167294804,1.0232528495122062,3.362194710334074
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,2,1.0,Full,TFT,2000,0.4475467458344873,0.5334125116130017,0.49954880631071163,0.071,0.061424292214214804,0.07867835879325867,0.0026067769527435302,0.7555,0.32644979520623646,0.18420186182305348,0.18420060686237252,-0.35740051579862553,0.41083723565003916,0.4108374205045336,12.411494290877133,1.1711390169680167,3.3986950489236945
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,4,1.0,Full,TFT,2000,0.4424219676276632,0.5360690175960117,0.4995001602197186,0.074,0.057548380928114054,0.07777564644813538,0.002271289825439453,0.7665,0.36549257830931225,0.19653299689923617,0.19653346184186407,-0.3417168354235552,0.382050366053758,0.3820497002667057,12.535945112239569,1.1695577898407414,3.3979913502278714
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,6,1.0,Full,TFT,2000,0.4430153004473376,0.5380328984299512,0.4994893382266823,0.0655,0.05703895900212228,0.05036199450492859,0.00242628276348114,0.7485,0.3953455047361898,0.19494130076362948,0.19494131903661827,-0.3193419915879531,0.3274654034475789,0.3274652992399283,12.587052023570985,1.1692996590730318,3.3979039205533326
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,8,1.0,Full,TFT,2000,0.4435016315610985,0.535644948674051,0.49946936653729873,0.069,0.05760201577283442,0.07732224583625794,0.0026644927263259886,0.7665,0.35381531784381454,0.1713723350840947,0.1713724930127652,-0.3744837783515275,0.39565697237408876,0.39565708538477873,12.551060024220497,1.1710603384109572,3.398607413463127
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,7,1.0,Full,TFT,2000,0.4424572810246986,0.5369732785064639,0.499456856534359,0.0695,0.057556196104735134,0.0743191134929657,0.002435746788978577,0.7615,0.3491466546757832,0.18617100771741402,0.1861710487504107,-0.36427377374202574,0.39974918353150424,0.39975053582699993,12.518253481712192,1.170473055767111,3.3983226175687924
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,1,1.0,Full,TFT,2000,0.4482299105011099,0.5364589399904254,0.4994875591231228,0.0565,0.06333527830056847,0.07923882126808167,0.0025513195991516114,0.7295,0.3437244828918836,0.16260098989964777,0.16260223691655226,-0.33131406755493015,0.4091254179623058,0.40912546440359615,12.324277333006263,1.1758957520551139,3.400549458970216
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,5,1.0,Full,TFT,2000,0.44400895713306454,0.5376186278217144,0.49955223396806353,0.0695,0.05826034323684871,0.0634730839729309,0.0023247063159942626,0.7505,0.3512003759201904,0.21637798255755059,0.2163759965479379,-0.34245843385175917,0.36712586135617503,0.367124777157952,12.470356001812965,1.1722955619042634,3.3990752577123744
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-154447,cadb35fb,3,1.0,Full,TFT,2000,0.44530111930805577,0.5367546500921112,0.49955400233193387,0.072,0.06019688892923296,0.07845522999763489,0.0023105162382125854,0.76,0.3557590330466166,0.1716994420747121,0.17169901661805415,-0.3127435017051598,0.3885872589178423,0.3885863427221187,12.32576336427033,1.1723013681494854,3.3991276235290036
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-155713,cadb35fb,5,1.0,Full,TFT,2000,0.1754566011950398,0.3247749900817871,0.28394943952560425,0.5545,0.10529811596125364,0.0547760009765625,0.21605056047439575,0.6715,0.06661204226893552,0.851740548161694,0.8517418051849229,-0.07715645762829515,0.5406015280271298,0.5406018250692346,4.082969436102081,1.088430332012316,3.3880009340023034
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-155713,cadb35fb,6,1.0,Full,TFT,2000,0.1757360122380087,0.34759456157684326,0.3057937216758728,0.5545,0.10769708197750151,0.04759569644927979,0.1942062783241272,0.665,0.07314631360025417,0.8338639216804797,0.8338655036028721,-0.08827551708443297,0.5692686146715281,0.5692708845954916,4.117558482386172,1.0874632482303996,3.3873476856363767
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-155713,cadb35fb,4,1.0,Full,TFT,2000,0.167816248207034,0.27320355296134946,0.2500904580950737,0.572,0.10320529550127686,0.06320434927940369,0.24736269444227219,0.681,-0.035008964469085885,0.8491950460204304,0.8491956045185203,-0.1610659589767873,0.560858798425308,0.5608587658686763,3.9099414297277106,1.0760094749200286,3.383692082262653
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-155713,cadb35fb,7,1.0,Full,TFT,2000,0.16970751071084364,0.29135496377944947,0.27350259602069854,0.568,0.10470117645151913,0.061355831623077395,0.22649740397930146,0.6805,-0.03029229683182586,0.8390765488647258,0.8390794993168768,-0.1860016740559737,0.5808246339422521,0.5808267640858039,4.0648173965220336,1.066188924537156,3.3792442612752804
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-155713,cadb35fb,1,1.0,Full,TFT,2000,0.17721088782281916,0.26412896156311033,0.2294380035996437,0.571,0.09091498640924692,0.06412971496582032,0.2294380035996437,0.7315,-0.06353998680765734,0.8789907565315421,0.8789958552107385,-0.0536178777829662,0.3495965569681304,0.34959493002442876,3.9227580120279453,1.0743857195381865,3.3826714404061358
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-155713,cadb35fb,2,1.0,Full,TFT,2000,0.17258499088910337,0.2459840929508209,0.23549725860357285,0.576,0.09742954185791314,0.06598475098609924,0.23549725860357285,0.716,-0.05022845713409591,0.8533409044585112,0.8533419300173747,-0.1289187201074954,0.45715196468471814,0.4571508520107087,4.151296662342735,1.058076699694237,3.3755735418872677
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-155713,cadb35fb,3,1.0,Full,TFT,2000,0.17546579933527176,0.27320517182350157,0.33368801176548,0.5655,0.10695332094281912,0.06320594906806946,0.16631198823451995,0.662,0.016644765885968252,0.8248781037987998,0.8248789695295154,-0.1143973395933839,0.5803049642166165,0.5803081940850761,4.336712514512707,1.0689406710148024,3.3799606510559106
scripts\BMA-Study\EG1_group\full_vs_TFT_EG1.db,EG1_group,full_vs_TFT_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260308-155713,cadb35fb,8,1.0,Full,TFT,2000,0.17478860417104233,0.2732102334499359,0.2616883611679077,0.565,0.1011520665474236,0.06321100115776063,0.23831163883209228,0.701,0.013551286860630465,0.8447852652931785,0.8447881325694246,-0.09956928648921559,0.4787566878347036,0.4787596183313623,4.043577913133893,1.077249231991972,3.3834144608999703
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,3,1.0,Full Grim,Grim,2000,0.04670915788123154,0.27647770941257477,0.024067888259887694,0.951,0.03116949249571189,0.06647847712039948,0.024067888259887694,0.9695,-0.10551285954388445,0.08476783702690778,0.08476543866377195,-0.13043816449690251,0.15763614226295627,0.15763381625829656,3.6561377859200586,2.359596293477979,3.93284072070344
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,5,1.0,Full Grim,Grim,2000,0.04916652796866754,0.32754786655306817,0.02406810760498047,0.942,0.03151586527423933,0.05754888221621513,0.02406810760498047,0.9615,-0.07626122252729345,0.026949562047502103,0.02694176033152619,-0.1074285008950424,0.10904187977418534,0.10903367923112402,3.635018979219836,2.3620301423236425,3.933821880776462
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,1,1.0,Full Grim,Grim,2000,0.04826323223694086,0.2674687902629376,0.024068002700805665,0.951,0.032738321046344936,0.06746952936053276,0.024068002700805665,0.9685,-0.07547329302894865,0.1627722944146402,0.16277032455879237,-0.09752013979177299,0.2204696284047284,0.2204677356616938,3.6671303430723494,2.356070322591083,3.931374972844828
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,2,1.0,Full Grim,Grim,2000,0.04929674143112149,0.249450241625309,0.024067506790161133,0.953,0.03411317540984601,0.06945092350244522,0.024067506790161133,0.972,-0.005685387243586784,0.1511770238594093,0.15117570157599733,-0.031150244372375336,0.2105973789460731,0.2105963377663129,3.6439203869578196,2.3650319397029778,3.935747152766411
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,6,1.0,Full Grim,Grim,2000,0.0500312094992788,0.3500106383860111,0.02406783103942871,0.921,0.03485113266343251,0.05001177325844765,0.02406783103942871,0.9365,-0.1180360967006944,-0.01972606646940727,-0.019725443409946874,-0.14608978520950103,0.06363407489098617,0.06363479229382307,3.674838561873068,2.3617266734233544,3.933490547957337
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,8,1.0,Full Grim,Grim,2000,0.046315528432039885,0.2764774651825428,0.024067864418029786,0.954,0.032363864795304835,0.06647825673222542,0.024067864418029786,0.968,-0.0791110935462918,0.06568351526891998,0.06568184000578046,-0.10245842818857052,0.12414123438586558,0.12413961208560731,3.6515913067004875,2.3609394314661403,3.933514540388811
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,4,1.0,Full Grim,Grim,2000,0.05274881545614659,0.2764777810871601,0.02406813144683838,0.918,0.03886636901134625,0.0664785774052143,0.02406813144683838,0.933,-0.03045634912702584,0.04429902082679325,0.04430006055322348,-0.055896924697887096,0.10276635906355731,0.1027677685195277,3.6248352451509565,2.355545731245441,3.9313733603780183
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,7,1.0,Full Grim,Grim,2000,0.047194419523752924,0.29449623316526413,0.02406796932220459,0.9515,0.03250823565153405,0.06449708670377731,0.02406796932220459,0.9675,-0.06221758212107622,0.188901019922828,0.1889046820023659,-0.08613851098572686,0.2530487468139356,0.25305249554136966,3.6483351467124887,2.3626915801593342,3.9342862605472937
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,8,1.0,Full Grim,Grim,2000,0.28516226067245887,0.21669421672821046,0.0022483468055725098,0.7895,0.19494002237915992,0.006694984436035156,0.0022483468055725098,0.8,0.2701305882596989,0.23310192793753234,0.2331008825950434,0.22172104110297072,0.19267550599464092,0.19267395924680217,0.05828861710918136,0.6465732536606227,3.214079464439339
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,5,1.0,Full Grim,Grim,2000,0.28670143932362263,0.2760122013092041,0.0022483468055725098,0.7865,0.19497919595241547,0.006013212203979493,0.0022483468055725098,0.8,0.3264944492480347,0.2200343900674534,0.2200312680593463,0.26415712396679547,0.16819976285973295,0.16819711645853927,0.06246123387117405,0.6487454195094944,3.2148660095182273
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,4,1.0,Full Grim,Grim,2000,0.2851591392191373,0.216662917137146,0.0022483468055725098,0.7895,0.19493687772750853,0.006663713455200195,0.0022483468055725098,0.8,0.29209441146323983,0.23627742493338244,0.2362745445219817,0.2433974105459815,0.19580901476850646,0.19580644116607304,0.05938255612528883,0.646566137414153,3.2140771930474394
